processed_review,sentiment,confidence
bored one night decided watch dark material honestly first episode didnt much first kept going time progressed hooked eve though bit childish element certainly huge adventure take abolsutley magical every way dont much critisism beautifully elegantly done dark material explores rather adult subject like pain trauma complicated person novody entierly good bad fresh take usual black white good evil heaven hell type movie rethorics even society treat give chance grow,POSITIVE,0.9797948598861694
never read book enthusiastic see story would protrayed series take bit patience anything adapted key keep viewer attention ultimately uneasy dafne keen beginning little weary character going play wound fantastic job think casting director great job synchronicity voice daemon selected great accuracy effect great daemon highlight series bad stuff much say lot editing naturally adaptation go one two way go narnia go twilight narnia done well twilight selfindulgent abomination never made narnia able see past necessary edits pick thing without need explanation unforgivable final episode made go wondrous disgruntled melancholic plain annoyed depressed done departure two certain character previous episode without giving anything away done poorly littletono real build lot unnecessary dialogue final episode bunch narrative laden drivel getting cheap shot insulting viewer impartialism made show work start forcefeeding u old bullish weve endure year may well spit face taking full point final episode made extended episode previously one literally needed first half two third episode complete gibberish absolutely pointless sometimes change thing like ending like watchman fit modern society could possibly original ending tripe hardsell youth never ending agenda narrative make sick entertainment value overall rating would people cant let good thing without spoiling pointless final episode end series waste also jame mcavoy ruth wilson crush happy see ruta gedmintas serafina pekkala great choice thought eva green would great role turn movie also watch touch hollywood,NEGATIVE,0.986686110496521
wanted like really book series favorite long time read series three time criticized golden compass movie adaptation year ago oddly miss shortcoming adaptation assume audience stupid unimaginative unlike book get experience world like different lyra eye told immediately right bat text thats case first episode held shining example tell show amount overblown exposition lack emotional connection character staggering pacing incredibly fast felt like covered far much first episode get meaningful sense world lyra unlike book uncover tension plot along lyra plot thrown arguably trite performance felt like actor subtly honestly never thought would yearn nicole kidman daniel craig back dafne keen look part mind eye far predecessor shes given little fairly uneven obnoxious dialogue cgi daemon beautiful time also somewhat unsuccessful smaller pole cat ermine feel believable enough azriels snow leopard lack weight presence movie version year ago im curious see go im glad see story get screen time hardly think adaptation book deserves admit book glorious spider web chaos complexity still spark amidst passion shine get none show editing cinematography color grading scream bbc dont mean good way everything feel mildly pedestrian movie least succeeded cohesive point view art direction art direction seems bit place little real point view maybe book unadaptable dont know knew bumpy ride world described four sentence ever even set foot maybe another ten year well figure,NEGATIVE,0.9974785447120667
political satire golden compass valid set seek people trust next election regardless whether enter world another one dont immunity deamon tool almost speech rostrum used sue insult defamation referring series insult insinuation restore common sense well making recent year dark spell coldest weapon dafne keen amazing young girl ultimate perfect role wishing best find next chapter journey admiration cast crew,POSITIVE,0.5948920845985413
pacific tom hank steven spielberg epic million dollar miniseries creator brilliant series band brother much like band brother pacific give u unflinching look horror war physical mental horror men must face audience pulled experience watching horror limb torn body men burned mutilated way even distressing watching emotional scar effect main character perfect series suffer major flaw overall extremely harrowing experience one needed age war often glorified series anything narrative overall story pacific based primarily two memoir u marine old breed peleliu okinawa eugene sledge helmet pillow robert leckie miniseries follows marine sledge played joe mazzello leckie james badge dale also addition marine john basilone jon seda lesser focus unlike band brother follow character separately part different division first episode follow leckie experience latter sledge way interesting way narration also maybe biggest flaw series spilt narration give u two separate journey way bond u closer character downfall leckies story simply interesting sledge moment sledge introduced u felt instant sympathy connection shy awkward eighteen year old desperately longing fight war unable thanks heart mummer course determination get best enlists character overall story simply mile compelling leckies thats make first three four episode somewhat lackluster sole focus sledge series reach incredible potential becomes something truly amazing sledge journey really heart soul series acting depressing intense subject matter first class acting expected pacific delivers every single cast member give great performance gripping believable acting best star undoubtedly joe mazzello play sledge ramus malek play corporal merriell shelton snafu highly intriguing character form close friendship sledge give emmy worthy performance maleks case would say oscar worthy two complex incredible performance mazzello play lead intense subtle power character go naive passive teenager hardened killing machine full rage incredible character arc mazzello play perfection series come close really see mazzello sledge beginning lose become ruthless one single pivotal scene regains humanity compassion redemption truly powerful scene one mazzello utter one word face say everything heartbreaking fact mazzello main strong point ability convey much going eye face much complex emotion behind eye make fascinating watch ramus malek give impressive performance series playing snafu character incredibly creepy odd obviously numbed horror war something make audience warm malek completely becomes role every mannerism twitch blink eye perfectly done line like watch new guy sweat said odd intensity actually mind blowing call performance perfect rare thing indeed malek could win oscar performance truly deserves highest acclaim malek mozzello also fantastic chemistry playing perfectly helping touching friendship direction remember opening sequence saving private ryan well imagine time would say realistic portrayal actual battle must felt like battle scene simply epic wonderfully directed even hate everything else anyone see direction incredible within series overall major flaw series first episode simply dont emotional impact rest fact border dull however soon sledge snafu become main focus series becomes true epic series take haunting experience horrified moved laugh cry long stick first episode regret,NEGATIVE,0.897415280342102
want see pacific version hbos critically acclaimed band brother change channel pacific differs band brother whereas pacific focus war band brother focused character miniseries championed hollywood heavyhitters tom hank steven spielberg contributing writer producer miniseries perhaps greatest distinction two miniseries intentional clear soldier pacific theater fought different kind war fighting europe pacific gritty gory depiction war japanese also element cast madeup brilliant actor sure see future project make pacific good intense realism brings viewer battle safety couch hell earth find army fighting alien mysterious ferocious looked awe disdain american want kill however palpable sense fear among men enemy never surrender fight beyond feel humanly morally possible one character hears kamikaze flying plane ship asks aloud man pacific fastpaced episode leaf viewer wanting lack series intimacy knowing character kept distance almost character doesnt want let may intent writer soldier took little interest knowing maybe meant know character,POSITIVE,0.9986203908920288
im guessing u watched pacific least one following reason interest history particularly ww fan movie television show well good one anyway seen loved previous hanksspielberg coproduction band brother expected miniseries level reading review gather third reason important one many viewer also pacific apparently left quite people disappointed wasnt disappointed devastated im lucky man ive never suffer war relative though theyre long gone ill never forget story war extreme outrageous experience human possibly endure many different aspect layer war single experience experience individual suffer single film tv show cover band brother focused certain aspect war chose narrative helped emphasize core theme series brotherhood war people retain humanity form closest bond worst horrific circumstance inherently human element bob also could identify well protagonist still deeply touched go outstandingly well made series cant imagine experience soldier could portrayed better pacific doesnt even try instead go almost opposite direction choosing focus sheer insanity war relentless horror despair people losing humanity struggle regain course like bob also heroic sacrifice brave soldier core theme pacific trauma trauma humanity stripped personality shattered trauma witnessing complete disintegration everything thought knowing youll never whole see pacific hell plain simple score score anonymous young japanese soldier running senselessly machine gun fire wave wave pile body high block sight machine gun american soldier barely older kid despair completely numb sheer amount random death around vibrant young men turning barely alive husk whose remaining focus survive mean kill barely alive young men stop nothing kill turn kid killing kid like rat mean disposal gun knife flamethrower bare hand people living among rotting corps dead comrade enemy completely losing regard human life moment witness kid get brief taste precious beautiful life could make fate heartbreaking large stretch pacific devastating depressing watch though found never less compelling actually easy see many viewer hoped similarly engaging experience bob left disappointed different story different people fought different theater war went different experience stop comparing story men easy company bob youll find different term sheer quality pacific every bit good much outstanding achievement popular predecessor realism performance music production value series superb million production attention historic detail simply staggering witnessing men went left devastated yet grateful ive watched pacifc relentless depiction horror war honor sacrifice brave young soldier made hope future generation wouldnt originally rated series star upon recent rewatch knowledge war pacific theater clear outstanding favorite film imdbcomlistmkjokvqlsbs lesserknown masterpiece imdbcomlistls favorite tvshows reviewed imdbcomlistls,NEGATIVE,0.9725921154022217
war pacific hell lot different war europe course terrible full death sacrifice heroism however seems soldier story european theater gotten lot press u marine pacific lived like animal horrible environment imaginable top fighting enemy committed kill cost never surrender battled mud heat malaria near starvation isolation month end basically total nightmare heroism u marine pacific theater nothing short awe inspiring pacific tell story well must see topic ww,POSITIVE,0.8955235481262207
please love god please overlook miniseries seen way many people dont bother see pacific wasnt like band brother way shape form meant like bob studied ww would know war pacific totally different war european theater loved band brother great realistic series harsh reality warfare scar leave pacific much harder watch bob ever bob bond formed combat tear people apart grim series displayed completely unprepared u military mentally truly horrific war would fighting unpredictable relentless japanese soldier also fighting terrain dense wood heavy rain thick mud mention disease came harsh condition water luxury lot situation filmmaker brilliantly showed affected fighting men became virtually hollow shell sanity teetering edge knife japanese killed everyone without remorse one particular scene gave chill witness latter half series group civilian slaughtered japanese machine gun nest running american force one person child started crawl slowly line couple bullet wound body one combat rookie wanted run help poor boy kept back would shoot marine could watch helpless child brutally killed bullet machine gun emplacement hit back head body went limp instantaneously par saving private ryan another collaboration tom hank steven spielberg one horrific gruesome realistic war drama ever put film highly recommend giving watch warned series faint heart,NEGATIVE,0.9760599732398987
pacific miniseries leave many state awe cinematic achievement best best american entertainment offer scene emotion portrayed vivid lifelike youll think youve transported back time pacific theater war history told u horrid war japanese war attrition series take slap wrist face remind truth war utter diabolical hell guy fought pacific ww tough nail tougher ugly beautiful time enjoy take history lesson youll thank lucky star,POSITIVE,0.9990689158439636
simply phenomenal great acting incredible battle scene gripping emotion spielberg pure genius historically close many level really conveys must like hero like dad,POSITIVE,0.9998718500137329
pacific every time come across series always want watch show really show soldier fought ww felt went series like keep memory brave soldier fought country alive also opening theme hear,POSITIVE,0.9960052371025085
im australian anzac day today whole country honour served country others theatre war judge pacific dramatic representation war pacific historically accurate documentary im glad pacific highlight part war vital country might australian today allied force hadnt battle maybe grew significant focus impact war japanese get lot show watch feel awful marine australia closest safe men woman seeing brief mention starvation tropical ulcer important stop japanese airstrip guadalcanal japanese mentality enough get lot show already know long went battle many varied think burma railway changi kokoda realise enormity people went skeleton rag manged survive come japanese bombed darwin submarine sydney harbour last year finally discovered wreck hospital ship japanese torpedoed sank brisbane college attended turned u army hospital base wwii mile underground tunnel macarthur base brisbane still named shopping centre macarthur central anniversary battle coral sea year ago townsville huge pacific great show like appreciate theyre representing short time tv show quick look someone say goodbye family snowy climate land tropical island speaks volume faced brings even small amount appreciation others familiar part wwii pacific done great job give thumb another interesting story set around time check movie paradise road,POSITIVE,0.6527374982833862
enjoyed series much see many comparison band brother observation pacific many character lack depth development result cared less ill befell band brother think first episode could contained lot time letting u get know character better throwing battle battle scene done well played realistically hbo done without hbo showtime think u grown tv drama would pretty thin ground pacific well worth time,POSITIVE,0.9747495651245117
couldnt tell many time watched band brother think best production ever made however resisted watching pacific father five year active duty marine corp born remained active duty year old ten left viet nam first time high school next friend whose father seriously wounded killed always felt like marine family depiction killed always hard see however finally decided manup watch veteran day year think bob dream come true producer ironclad character follow way many men still alive took part story easy company put book form brilliantly didnt pacific closest could come base around three separate men robert leckieeugene sledge john basilone three men path crossed somebut belong unit know although leckie sledge knew basilones reputation brutal difficult war europe pacific war japanese almost incomprehensible except time australia following guadalcanal fighting brutal fight history punishing place earthit wonder ever able return civilization dull memory horror enough lead less normal life brutality enemy condition live fight isnt much way lightheartedness pacific enjoyable bob anyone seeing first time expect entertained bit difficult get found helpful watch first episode twice going little patience getting know primary character payed also think able watch course day like much better watching first presented one episode week ten week excellent performance pacific someone else singled ravi maleks portrayal merriel snafu sheldon award worthy agree loved william sadler ltcol lewis chesty puller also impressed tom budge pfc ronnie gibson three primary character portrayed worthily didnt think joe mazzello sledge developed character well two however ended nine episode dvr one missing episode five suspect centered sledge perhaps character seem better developed see jon seda gave fine performance john basilone definitely roll lifetime think favorite three james badge dale bob leckie wasnt depressed seeing portrayal many marine killed wounded expected partly many really looked like marine always said put actor marine corp uniform usually cant make look like marine though totally believable including jon seda others commented length men hair distracting andor inaccurate first memory midlate marine wearing crewcuts flattop worn ever since however picture dad uniform decade earlier longer hair think producer knew although agree poster pacific good bob still welldone definitely worth seeing think watching open mind avoiding comparison good way approach one last comment wonder one young marine killed iwo jima age singled tribute end assume meant symbolize thousand young men killed effective imo would interested know chose one perhaps someone involved production relative young man wont say name might seen yet always remember,NEGATIVE,0.5616676807403564
rating theme world war ii history drama action marine american v japanese trauma relationship review premise show potential gutwrenching story filled heart grief didnt manage fully live potential series definitely succeeded showing violence hopelessness went war struggled little bit emotional factor lacked depth expecting pacing little well structure wasnt best say thought series get better time first half truly felt different second half case interesting watch could,NEGATIVE,0.8843778967857361
great fan original band brother realize u get feeling getting close individual bob pacific theater different japanese warfare suppose still different believe fair compare pacific bob trying compare apple orange think miniseries great piece historical story telling read complaint historical accuracy statement made episode wonderful thing people know real history good thing miniseries actually get u involved u actually go try learn happened good thing hear name like basilone real hero ebsledge robert leckie normal people performed endured utmostand admirable way miniseries power getting younger generation interested part history done wonderful thing would recommend anybody watching series go investigate fact read educate oneself soldier fought freedom democracy negative thing series episode short day episode long veteran past present thank,POSITIVE,0.9895756244659424
well good band brother focus different doesnt stay single company kind dont get expected expected band brother pacific theater well without company follow war doesnt give feel brotherhood made band brother loved however get sense brutal much european theater another source complaint people thought carnage candy pacific actually carnage really misunderstood cousin,NEGATIVE,0.9418392181396484
show equally important bob amazing well made side war talked enough taught lot war japan ww general cast production unbelievable show make realize brutal war everyone cant wait master air show undoubtedly masterpiece,POSITIVE,0.9983928799629211
taken time write really dont understand people want compare band brother one visceral depiction war pacific beautifully shot incredibly well acted painful time time thought amongst mud rain blood battle peleliu something ill never forget series unforgettable,POSITIVE,0.9966989159584045
every time im watching new season start always come back binge watching love explosion drama real life feel reminds story grandad would tell child,POSITIVE,0.991710901260376
overall show bad id even say good considering great main problem show character development many review point must understand band brother bob soldier alive filming remembered much able give detailed description friend fallen battle series didnt luxury men depicted still alive filming make hard portray individual accurately one able recall acted instead understandably went different direction focused war episode major battle sequence bob episode battle take away episode bastogne focus doc rowe problem getting medical supply hellish cold men went mention entire first episode bob boot camp much needed character development pacific first time see soldier together shipping battle wont go like basically go expecting care character enjoy reenactment battle like true critic good best thats bad course rumor already circling rd installment focusing africa wonder happen,NEGATIVE,0.9792268872261047
pacific war pacific theater band brother european theater make realistic understanding thats easy feat band brother large cast main focus soldier surprising source matriel taken robert leckies helmet pillow eugene sledge old breed book present often shocking brutal picture war main focus pfc robert leckie pfc eugene sledge gunny sgt medal honor winner john basilone others caught orbit leckies story simply story every man caught force cant control horror mind breaking condition face war progress almost kill several time yet persists eugene sledge innocent young man year old want fight want defend country loses innocence process sledge story emotional harrowing one watching story horror saw make wonder maintained sanity sledge friend snafu also joy watch help sledge maintain something normality one scene new guy show snafu asks question like name sledge reply want know name common enough thing happen th war seasoned vet didnot want know name new guy want mourn later last main focus sgt john basilone marine win medal honor winner win guladcanel holding force three thousand japanese soldier three day story vividly brought life well struggle hero war bond drive eventually returning duty iwo jima pacific isnt perfect mean telling story war good ever get,POSITIVE,0.9874390959739685
first massive fan first band brother character development presented series went really drew result cared made tension series leaf wondering bob pacific gone wrong firstly character development isnt get token scene people saying goodbye family bang beach result dont know character dont care start dying idea guy gone leading first assault get sense group dynamic bunch ragtag barely military seemingly military training guy acting like hardcore vet set commando take defeat japanese set machine gun post japanese rest someone armed force studied pacific war portrayal japanese ludicrous best jungle fighter armed conflict yet bob pacific portrayed cannon fodder yes fatalism well documented always strategic end bob pacific overall thoroughly disappointed far original bob amazing stand one best ww series ever made something pretend doesnt exist lest ruin memory original bob,NEGATIVE,0.995027482509613
first hesitant start watching show survivor rape sexual assault afraid would triggering however actually opposite watching svu helped heal find closure past love always actively combatting rape culture reminding every one worth damn,POSITIVE,0.5308846831321716
huge fan follower show many many year rated never missed episode new season ever since kelli giddish left show seems casting writing left building well im saying giddish made broke show seems leaving writer casting director left new character believable offer reason relate sympathize writing become stale ridiculous mostly boring see much less regular like tutuola except benson seems powertrip time sudden carisi seems lost since love interest left position new cast seem entangled many nonsense personal drama convincing role first time look forward seeing looc instead losvu theyve upped writing show become suspenseful thus ive dropped rating hopefully writing improves upcoming episode new character season progress,NEGATIVE,0.9989235997200012
one better detective show ever television show group detective work special victim unit investigate sex related crime svu detective dedicated story inner battle running year testament show strength far better first year would expected show lost steam edginess changed direction somewhat last several season first year show generally well balanced view focused closely detective work catching criminal year detective work usually play second fiddle show selfrighteous making political statement still worth watching like detective show try watch episode first year story usually well constructed interesting theme time crime committed detective investigate case go court viewer get taken step crime investigation court case actual detective work portrayed far flawless often way real life detective could would work case often twist turn story see coming dont production set acting good best year show one well balanced team christopher meloni detective elliot stabler mariska hargitay detective olivia benson stabler force reckoned bit loose cannon time benson deep thinker compassionate one star show good team upheld law investigated case gritty tough environment always strong support cast often good guest star show cast member leaving replaced keep team dynamic fresh interesting absence detective elliot stabler latter year character detective olivia benson onscreen presence grown noticeably shame character well played quite interesting get camera time without olivia bensons constant presence leading detective olivia benson captain unit unlike old captain gave order age old wisdom olivia benson hand usually take centre stage virtually story brand police work leftist view life mariska hargitay became executive producer show might explain growth olivia benson character show become wokeleft affect balance story telling last several year show hard guess committed crime time nasty white guy middle upper class year old perpetrator,POSITIVE,0.9960836172103882
love svu series im watching every episode beginning help much think something cancer pain thank saving,POSITIVE,0.8287610411643982
communicating people interested crime series remarkable many people seem watch either csi csi miami rarely actually never heard talk show unless brought ended discussing course know situation america country regarding show feel underrated netherlands course lot programming spot csi usually saturday pm csi miami tuesday pm svus spot sunday around pm quite time thats hardly call prime time spot compare looked share show internet csi share u netherlands csimiami number svu doesnt mean much bring number household get lot clearer csi million viewer u csimiami svu viewer respectively netherlands figure million thousand thousand mean svu less onethird viewer csi much less half viewer csi miami america svu twothirds viewer csi csimiami opinion lot extremely bad programming spot svu gained netherlands fact program advertised vigorously two csis feel anything quality thing make svu stand much opinion story depicted realistic heart felt personally appreciate much cheap attempt make cry extending dramatic scene underscoring sad music mostly sad part happen quite suddenly relatively short maybe thats another trick get cry without obvious many soap opera though make story appeal much lifelike truly gutwrenching sad also character good watch long enough get bit piece information everyone thus discovering make tick must admit series change emphasis bit recent year first year numerous episode featured theme event investigator home environment especially stablers trend somewhat diminished year yet still see individual background shining work ethic one thin really get used richard belzers det john munch role getting smaller seems first year series present much made much cynical remark something really enjoyed overall series changed worse feel actually improved year ago id given series im much inclined rate even higher ive come appreciate last three year addition icet det fin tutuola bd wong dr george huang stephanie march ada alex cabbot team stephanie march character provides viewer insight da job involvement series also show difficult decision need made time victim becomes pursued suspect legally brought justice huangs intense involvement lately opinion biggest best evolution series undergone series placed work forensic psychiatrist spotlight also much realistic instance medias depiction profilers silence lamb tvseries profiler also think good addition interesting show public every offender purely bad often much go beyond surface icets character think really completes mix show tough street cop belzer ideal couple like benson mariska hargitay stabler christopher meloni reason personally feel svu best crime series tube moment easily summarized much diversity offer insight psyche victim perpetrator realistic every aspect,NEGATIVE,0.9873221516609192
law order special victim unit one best underrated show tv star christopher meloni elliot stabler toughasnails detective make hatred pedophile child molester well known many time throughout show another side vicious side criminal intent robert goren vincent donofrio lack im pleased he nominated emmy mariska hargitay emmy performance olivia benson another fantastic detective benson edge ci alex eames kathrine erbe revered ability communicate troubled witness gouge confession suspect life put danger least twice season yet continues strong next sarcastic detective jon munch played excellent comedian richard belzer munch may seem annoying time ability relate witness excellent play good cop bad cop role well final detective finn tutuola played former rapper icet icet play character reasonably well think wed like see meaner side good episode entitled rage rooftop led cragen played dann florek cragen good captain florek reprises role held law order year adam beach recently joined show bringing something new table youth almost surfer dude approach detective work ada casey novak played diane neal could better get job done shes better late contrast predecessor really helpful show predecessor alexandra cabot stephanie march great also team also aided fbi psychiatrist george huang bd wong aid finding true horror person witness suspect best performance episode called coerced member unit investigate sexually based crime rape rapehomicide child based crime school shooting child abuse child molestation show extraordinary guest star evil johnny messner reg flower asio highsmith jeff kober touching leland orser jerry lewis lost brittany snow famous legendary actor jerry lewis dean cain chris ludacris bridge henry winkler robin williams matthew modine alfred molina cynthia nixon john ritter truly great show show line work graphic department show emotional stress detective go,POSITIVE,0.9740198850631714
usually law much show exception actor excellent job portraying character show keep edge seat every episode watch also excellent job making least suspected character many dont think crime one actually crime also good job making storyline episode instead keeping old one every episode mix story line rape poison kidnap beating child abuse etc never know show watch make great overall give excellent show,POSITIVE,0.9976515173912048
ive always thought special victim unit qualitatively inferior original law order cast bad certain individual episode outstanding overall concept focusing sex crime led detective way far field area certainly jurisdiction real life benson staebler tutuola munch handed case squad investigative unit even police agency still christopher meloni mariska hargitay made professional team biggest contribution show staying power demonstrating two people could professional relationship without becoming romantically involved meloni started marital issue mariska took awhile richard belzer retired baltimore pd went right work sex crime unit nypd finally came chemically compatible partner icet fact four detective register unique personality take life producer law order owed dann florek big time dropping prime series nice see back charge squad nice connection original series show get far way story delivered pride professionalism befits cast especially heinous crime dealt,NEGATIVE,0.5265175700187683
amazing show bigger ensemble cast less handful regular good used,POSITIVE,0.9977375268936157
used love show benson lead charge delivers crushing line save day swan around svu baby get flamin personal life thrown boot irritated twee soft voice trying appear caring cocking head left trying appear sympathetic mariska cant act reason risen rank brilliant show leading lady role well producer director turned one trick three legged donkey,NEGATIVE,0.9757965803146362
used love show like many sad stabler left kept hoping hed return hey least still munch cragen fin show shouldve ended munch cragen left since seems sole purpose show surpass record set far superior original law order never shouldve ended least given proper sendoff deserved last several year svu completely unwatchable socalled leftist propoganda viewer accused writing acting overall feel tone show descended immeasurably low quality formerly found embarrassingly inferior law order wannabe franchise csi ncis criminal mind et al show doesnt deserve record longevity quality sorely lacking least last run end already,NEGATIVE,0.9995496869087219
watched svu lot soap way sad watch really,NEGATIVE,0.9913798570632935
never one big fan original law order would watch time time alright show never really anything jump make one cant miss show show came watched show premiered back impressed get go sure followed basic premise original cousin much loose format execution episode hardly ever involve court room original week week follows distinct pattern first half hour law next order show although sometimes follow pattern like mentioned much loose executes mariska hartigay excellent portrayal det olivia benson whole cast whole magnificent know lot people disagree show way better original given something original never,NEGATIVE,0.979889452457428
must watch tv till season tick box woke nonsense took every episode race angle left wing soap box preaching let drop pc nonsense get back,NEGATIVE,0.998664379119873
still like character olivia benson charge svu good strictly female every time far victim go doesnt trust get totally along rollins maybe see threat something rollins see hears side male female need bring somebody else charge svu bust benson back detective last latest episode im fence almost fence victim liked guy first seen telling cousin hot whole bathroom scene witness party said even went outside think warrant rape also episode benson make sound like sex every time ask permission wait firm definitive yes whether wife girlfriend whomever way point wrong rape somebody say fighting time perp doesnt care female saying force anyway,NEGATIVE,0.9863095283508301
spinoff law order series law order special victim unit one best police show television long time enjoy original law order series take distant second place svu gritty involving script welldepicted character excellent performance cast never afraid portray darker side humanity depth people go hurting another character give audience different mean venting disgust shock abuse case svu team deal christopher melonis elliot stabler openly display utter hatred paedophile identify hope many officer like stabler police force across world mariska hargitays olivia benson show deep caring child abuse victim come contact rest cast also brilliant give feel character care people protect amount rubbish aired british television moment svu reminds bother keeping buying tv license,POSITIVE,0.9958294034004211
used favorite show recently show gone hill mr stabler think stick law order great show soapy crap,NEGATIVE,0.9952185750007629
original law order policedrama created dick wolf spinoff series law order special victim unit best series focus svu section new york police department specializes sexuallybased offense law side introduced ultracool cop duo olivia benson mariska hargitay elliot stabler christopher meloni supported john munch richard belzer fin tutuola icet watched cpt donald cragen dann florek supporting character include warner tamara tunie dr huang bd wong order side ada casey novak diane neal replaced ada alexandra cabot played stephanie march five season think highestrated spinoff accessible character really like continuously showed life job think thats draw u week still occasionally read story actor svu approached street fan show told much mean thats mark truly great television dont think,POSITIVE,0.9024969339370728
okay started watching show premiered year ago back allowed watch show like back lol soon started watch show knew show show honestly everything acting top notch directing producing story line suspension everyhting show addition factor show completely educating psychology major half material learn learn watching show every time answer question class without reading material think child day much mature used watch show starting age instead watching show would much educated world aagin show amazing show writer sure know show take great big example show thank,NEGATIVE,0.7661473155021667
used love show still enjoy earlier episode ive become tired political theme though watch see crime show agenda shoved throat im even conservative find annoying seeing preview next week episode probably wont watch episode season like ill likely stop watching altogether,NEGATIVE,0.9754306674003601
one favorite could watch everyday cast amazing great show since beginning ive watching never missed episode,POSITIVE,0.9997773766517639
svu used one favourite show there incredible edgeofyourseat episode like mostly hesaid shesaids statutory rape two willing participant ie year old girl year old guy yes realistic true life thats watch tv like wanted realistic crime show id watch highway cop something law order political agenda pushing thats become central show beyond aggravating liberal feminist proimmigration antiracist antifascist person around view already believe forced throat every time im trying chill watch tv frustrating also even frustrating knowing pointless svu crime show going make anyone reconsider politics dumb isolate people show theyve enjoyed decade politics differ way approached feel really patronising tacky way right way attitude unhelpful creating positive political discussion season better past season there engaging plot line still even close used though virtually every episode common occurrence like every episode lucky get dont watch show regularly anymore resort there literally nothing else think watch suck good dont even think new cast bad yeah theyre ogs deal plot good seemed get lot worse mariska hargitay took executive producer bring back engaging plot please stop political tripe,POSITIVE,0.8834242820739746
finished black mirror first word come mind iswow ive never seen anything like story shocking disturbing thought provoking technology changing changed u always better almost like satire medium obsessed gotten episode really make think afterwards make want talk happened every episode like mini movie therere stand alone episode every episode incredible cast filled alist actor everyone favorite episode every single one make think there bad episode entire series,NEGATIVE,0.9943476319313049
youre reviewing whole show herenot individual season episode dont give low rating didnt like miley th series keep everything context rate overall impression black mirror carry,NEGATIVE,0.9902371764183044
ive longtime fan black mirror always felt like modern twilight zone focus potential downside future technology season feel like threw premise window went anything go approach storytelling including supernatural addition overall quality writing declined season first season show among favorite tv show ever seem mostly lost touch recent season irredeemable pretty good episode nowhere near high bar set early season dont believe go watch beginning become obvious much show changed none newer episode remotely close quality entire history white bear white christmas even weaker episode season significantly better season suppose nice get new episode black mirror even isnt used hoping much better despite misgiving last two season hope end season big fan anthology series format overall still think show deserves solid considering entirety series point,NEGATIVE,0.9946768283843994
purely season bandersnatch season season boring silly season mixture terrible episode quite well done episode nothing whatsoever black mirror season masterpiece episode better others like anthology series good one nextlevel even suspend disbelief sometimes full nervous system vr system size mm unless everything else level tech seems series peak accept thats done never get high water mark crocodile metalhead white bear though say still got back watch speech million merit thrill good season special thats pretty good need something equal calibre somebody remove negative review hope one sail,NEGATIVE,0.956861674785614
black mirror one original best miniseries ever created episode tell different story modern world live technology love fascinating filled alist star made great director stand alone episode thought provoking filled enough drama suspense keep edge seat episode good compared others fantastic show get compared twilight zone lot pretty good comparison think black mirror actually lot better hard explain incredible show go watch,POSITIVE,0.9987525939941406
amazing british anthology series intriguing concept premise taking contemporary phenomenon ranging wild popularity talent show tv impact social medium smartphones life starting point speculate phenomenon couldwould evolve future episode tell different story different protagonist focus different theme course series doesnt explore beneficial aspect positive trend would fun clearly approach topic pessimistic cynical point view hence title show creator charlie brooker dead set put different story way live way might living minute time clumsy resulting mix bleak scifi drama satire black comedy make highly intelligent television rank among original entertaining show ive ever come across writing directing excellent cast includes talented thesps domhnall gleeson rory kinnear toby kebbell hayley atwell jon hamm jason flemyng rupert everett name unique fascinating highly recommended star favorite film httpwwwimdbcomlistls lesserknown masterpiece httpwwwimdbcomlistls favorite lowbudget bmovies httpwwwimdbcomlistls favorite tvshows reviewed httpwwwimdbcomlistls,POSITIVE,0.9029337167739868
brilliant absolutely brilliant antiutopian actual mirror utopian idea gone terribly wrong ive watched episode far one made think made go back look made ask never occurred would call scifi richest sense genre science science affect human being one thing never seems change u technology evolves mutates advance decline human being feeling courage fear desire remain within u love show hope love hope think,POSITIVE,0.9870874881744385
double entendre black mirror name summarizes show perfectly first interpretation show look inwards darker aspect humanity society done theme technology hence second meaning black mirror screen rule life selfcontained episode brilliantly crafted produced story compelling acting phenomenal show looking exclusively entertainment episode leave distinctly empty feeling although obviously intent one help wonder creator bleak outlook world presence bestiality first episode could well deter viewer would remind show twilight zoneesque structure well theme episode may watched order completely independent one another second episode particular storytelling highest form black mirror disturbing best possible way unflinchingly explores issue society deeply intimate story character interaction technology let clear leave feeling fulfilled watching exhausting experience shook deeply thought provoking subject matter combine powerful desolate story excellent performance create one unique brilliant show seen hold viewer attention play enthralls thought long credit roll,POSITIVE,0.7889286875724792
